"tabla","variable","etiqueta","tipo","codigo","categoria"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90299","Manuripi sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90301","Puerto Gonzalo Moreno"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90302","San Lorenzo"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90303","Sena"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90399","Madre de Dios sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90401","Santa Rosa"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90402","Ingavi"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90499","Abuná sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90501","Nueva Esperanza"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90502","Villa Nueva"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90503","Santos Mercado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","90599","Federico Román sin municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","99999","Pando sin provincia y municipio especificado"
"persona","mun_nac_cod","Municipio de nacimiento (nacidos en el país y que respondieron a la pregunta)","categorica","999999","Sin especificar"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","1","Chuquisaca"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","2","La Paz"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","3","Cochabamba"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","4","Oruro"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","5","Potosí"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","6","Tarija"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","7","Santa Cruz"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","8","Beni"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","9","Pando"
"persona","dep_res_cod","Departamento de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","99","Departamento sin especificar"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","101","Oropeza"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","102","Azurduy"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","103","Zudáñez"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","104","Tomina"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","105","Hernando Siles"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","106","Yamparáez"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","107","Nor Cinti"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","108","Belisario Boeto"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","109","Sud Cinti"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","110","Luis Calvo"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","199","Chuquisaca sin provincia especificada"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","201","Murillo"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","202","Omasuyos"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","203","Pacajes"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","204","Camacho"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","205","Muñecas"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","206","Larecaja"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","207","Franz Tamayo"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","208","Ingavi"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","209","Loayza"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","210","Inquisivi"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","211","Sur Yungas"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","212","Los Andes"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","213","Aroma"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","214","Nor Yungas"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","215","Abel Iturralde"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","216","Bautista Saavedra"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","217","Manco Kapac"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","218","Gualberto Villarroel"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","219","General José Manuel Pando"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","220","Caranavi"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","299","La Paz sin provincia especificada"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","301","Cercado"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","302","Campero"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","303","Ayopaya"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","304","Esteban Arze"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","305","Arani"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","306","Arque"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","307","Capinota"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","308","Germán Jordán"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","309","Quillacollo"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","310","Chapare"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","311","Tapacarí"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","312","Carrasco"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","313","Mizque"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","314","Punata"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","315","Bolívar"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","316","Tiraque"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","399","Cochabamba sin provincia especificada"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","401","Cercado"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","402","Abaroa"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","403","Carangas"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","404","Sajama"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","405","Litoral"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","406","Poopó"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","407","Pantaleón Dalence"
"persona","prov_res_cod","Provincia de residencia habitual (residentes en el país y que respondieron a la pregunta)","categorica","408","Ladislao Cabrera"
